Height_Data

node	height
0	693.8538405962678
1	300.19293236874324
2	424.36761646926425
3	173.35669597039796
4	303.1023758806682
5	48.0669528421152
6	478.168274846774
7	455.9920931578339
8	612.7901608627404
9	740.3192264183494
10	314.1606216943194
11	226.3298129465913
12	95.90046815017557
13	308.0461503568172
14	344.83774858914586
15	226.5800909889349
16	387.3858648767001
17	1078.635421494465
18	1014.4817911726631
19	350.82992085464497
20	382.221038167207
21	551.6682152875532
22	73.31504407202713
23	524.4308265150036
24	292.7979361376823
25	585.3791008941448
26	417.77494228769837
27	140.38395914654296
28	555.4307895047062
29	1103.2536590618874
30	929.4502351314146
31	659.2683932953877
32	248.57890956537994
33	488.80981937103644
34	307.22324350843706
35	453.64554036360107
36	961.7021180343169
37	610.3846381196171
38	529.6947404706146
39	348.44248641784634
40	666.557649041833
41	245.98015111734452
42	963.3949026227571
43	262.12834573618073
44	550.1432993644283
45	292.33732960111365
46	252.54277421237475
47	502.827462307707
48	200.7029593380037
49	327.6445223288927
50	135.62719586135847
51	225.86301205774245
52	401.0097624176335
53	447.1433617621954
54	196.83444230881332
55	286.5899607214629
56	450.6108202441148
57	548.9369241356825
58	377.20884324633204
59	1090.7610062098909
60	1022.5894222677456
61	410.0173310151272
62	652.2624154352005
63	604.0677890374062
64	315.7490205464273
65	673.9487451426791
66	867.902636829411
67	252.40198459350358
68	604.0789333590307
69	671.9976294106746
70	130.69155083556058
71	160.4321111664447
72	65.31389924724255
73	363.3254365124665
74	774.8694225496316
75	559.1925988644199
76	600.7544223029989
77	796.0123272517393
78	94.49092729723476
79	858.9271115125384
80	208.4923637816103
81	207.1922723054432
82	1247.104357907731
83	526.4371285511713
84	506.6648662916419
85	766.1598083454163
86	1130.5451780603616
87	301.0162076933848
88	1004.8100088655275
89	226.22645529046116
90	419.05938306859395
91	276.833626358535
92	340.0486302810871
93	446.41744212137957
94	497.7211905457276
95	692.6197336467994
96	476.7244448068286
97	506.8000115019141
98	93.09411328895739
99	222.7147392807716
100	363.9242787986444
101	842.170319211038
102	1100.6625196673247
103	863.8163641736857
104	230.0635990328984
105	1026.7663628361674
106	1248.0350756762662
107	500.639225997111
108	804.2794019116101
109	732.1940062566708
110	536.7875513326844
111	920.8486375461055
112	239.30817270074905
113	410.5993845158723
114	533.9379404038478
115	67.29779035966952
116	331.8792423175077
117	527.483798616438
118	584.8091149876444
119	225.93789588985348
120	323.4867480414894
121	252.91293078299344
122	762.3866089576709
123	172.42982662455418
124	698.5841463356654
125	362.91060852308027
126	300.1665853670716
127	137.12024853947733
128	577.8679081459688
129	372.4748625890175
130	917.405947534139
131	260.2591982749368
132	440.1679101757427
133	177.88567393254255
134	545.936519902867
135	808.2585230624077
136	622.411095306766
137	617.8830514743909
138	316.1511301606785
139	415.2912184407789
140	171.21114555225213
141	182.5143260881063
142	365.73757115409217
143	1055.3607904209673
144	411.55016219976443
145	395.98232270293147
146	326.6273107128645
147	897.6320307383317
148	442.6298841053715
149	888.7990406163017
150	97.19682232093298
151	504.64170483679953
152	196.62534715807737
153	275.6166193809416
154	660.8727485514222
155	1172.2767604604048
156	906.5226477149688
157	533.2731801244347
158	496.4352833799882
159	240.7543289556985
160	319.0908698392173
161	325.160498529233
162	342.32790162447293
163	1099.0853646395265
164	1397.0631164044064
165	512.4629534911777
166	180.81737819007742
167	321.4099600503992
168	435.2044144809449
169	860.8480886368167
170	1361.608368720346
171	298.4269979761439
172	507.6700119312223
173	274.5643275636415
174	830.1526760370945
175	675.7126943728658
176	489.82154850700124
177	277.8504266188721
178	163.3205263176412
179	602.0553560903007
180	182.26735887804105
181	554.9306180810964
182	754.9368275835212
183	520.6748469603863
184	477.2321393777924
185	175.37778802330968
186	915.7598626989264
187	278.8989226814154
188	370.1353769712654
189	613.2635922934661
190	107.07017228643373
191	600.7225622363446
192	76.88939998952354
193	542.8751096968665
194	158.06363456512142
195	419.2134834819793
196	757.0484935891631
197	910.3509225025635
198	1067.5347642284255
199	1311.211831257499
200	690.4959664899527



height_matrix
