Height_Data

node	height
0	223.88806634564037
1	372.9254154823624
2	166.34258119150448
3	154.22996046963644
4	224.14156899142634
5	251.37841694857667
6	282.244323841364
7	90.29742542721085
8	150.73265940884818
9	297.0454814019834
10	173.45800246004057
11	267.91938494423164
12	60.58616938123671
13	203.75611134574407
14	228.99475186970557
15	108.34548781830644
16	157.42336743154047
17	79.0674589343235
18	112.06461392469832
19	70.81403314662333
20	149.97990761054143
21	251.50323211391446
22	221.8557545607965
23	330.37552179259234
24	104.67278997890207
25	240.64068457128806
26	175.35452715429065
27	249.9117043828234
28	80.70526612581459
29	125.18488914859087
30	233.11661189154484
31	175.14889426440678
32	542.4719625112001
33	118.26421370691907
34	84.40327014590596
35	96.50274838150237
36	517.476598550691
37	261.08700340684135
38	529.1325148203455
39	430.74656099225035
40	300.94633506811255
41	270.6928583108942
42	67.2397393652874
43	604.6068472393615
44	180.2463635847961
45	324.6109603346085
46	141.84262700712375
47	122.724570902111
48	191.7109110671484
49	151.86613370007777
50	142.38876494206644
51	274.61475552735203
52	223.4566676047478
53	370.8743169145913
54	206.2685476008713
55	264.2858708725615
56	488.770653013249
57	259.7259727823751
58	159.07754911822656
59	178.96645191859403
60	77.34035609892149
61	212.09780539436065
62	278.15886217039525
63	271.34003337742763
64	177.29511035878764
65	179.1740985066222
66	120.62417902894104
67	143.57208277625833
68	493.9460966934348
69	311.18394634305196
70	383.9285596405376
71	341.1850506439833
72	176.66838087062774
73	117.13454711973476
74	241.59417374372998
75	185.56137221564325
76	356.858119077627
77	160.50781878493305
78	135.19358687698696
79	139.62724321630665
80	380.130656930616
81	219.98210984028117
82	138.5801764939336
83	84.2731742565375
84	241.19058356553822
85	488.2067191733265
86	259.55844344037797
87	148.04066867446684
88	247.2806185909091
89	158.69733629982252
90	520.0580578393916
91	188.59910820113436
92	129.91501065545805
93	303.7067274835502
94	384.3871765084197
95	219.29580795679163
96	260.9854732069801
97	376.4768637400611
98	80.05765379777937
99	216.647539130616
100	206.7508234464942
101	258.1323014200725
102	144.0571868911464
103	137.62255691806294
104	180.9637475775549
105	201.48886069672884
