Height_Data

node	height
0	329.076670929982
1	71.51223577625014
2	326.0189611141644
3	287.9179078106033
4	486.21844721323157
5	239.36106991267167
6	578.9435566036118
7	153.92648566342785
8	81.21557923264679
9	252.11240366057905
10	331.7827998549967
11	146.35117377601583
12	262.20304446422966
13	180.92948786021313
14	190.26990947152913
15	145.39526239670576
16	132.60905298787387
17	309.0325489178809
18	339.28388998153014
19	78.99553988750475
20	64.69959845997133
21	358.5660103789201
22	159.84262081158417
23	211.8718050247593
24	813.2206894624023
25	385.1083080092519
26	419.61236893377173
27	314.85349702516635
28	262.2869385913096
29	136.581612612195
30	119.26405319420046
31	421.4401468306953
32	221.54392398307178
33	552.1300266661103
34	347.122314146575
35	466.05884924367354
36	387.42085907972836
37	367.1972634348105
38	643.5382809691449
39	122.66237970452534
40	233.474804518367
41	481.3577000668935
42	166.58449430116946
43	157.49349567986727
44	255.33836725848948
45	321.1015571922451
46	181.65137481940576
47	194.29571543537392
48	351.092859816573
49	195.37005550391567
50	433.5924789507486
51	57.16473954164655
52	287.5732298592508
53	456.12762353328327
54	352.86359708955763
55	283.3291167276039
56	271.0189509052338
57	800.7122239145101
58	420.07088083831314
59	86.33531100643926
60	275.0227307342269
61	585.6451608990773
62	247.10264566926378
63	173.2639838527676
64	360.2311682497763
65	122.38853703448055
66	839.7359174860162
67	171.0516170363378
68	235.3675250929077
69	615.426555629858
70	236.16394608712565
71	94.99592820784495
72	56.1926295326932
73	316.1462057976997
74	301.4379911689704
75	203.93909048674158
76	57.17883800962597
77	230.96773207545183
78	384.8282900781183
79	162.46046832565972
80	638.8790907701733
81	209.41712208053497
82	240.34527867826046
83	218.73506792176724
84	161.71079242159362
85	195.61512845078533
86	388.6919374944871
87	133.93303907678833
88	257.3691643113409
89	169.8846234859017
90	220.07413975244341
91	282.6895057497619
92	73.35699915781579
93	447.4286216366454
94	280.70586843228523
95	279.69253419100886
96	391.5559248018957
97	261.44602655024295
98	170.28937782052253
99	484.16289967858256
100	257.3691643113409
101	113.8302875877438
102	122.04058572950784
103	224.43825042773946
104	219.04251945360423
105	227.37298913569688
106	1027.70711028768
107	192.13756657444966
108	305.83215480144884
109	64.08355652865345
110	92.84588735027349
111	233.24297438915033
112	361.45595973451617
113	957.0255763598003
114	207.00382079809725
115	272.51653671666804
116	492.38471875804487
117	167.515580479051
118	240.13814668693908
119	92.98355858434088
120	465.88878789841516
121	169.1398001410072
122	139.19076111765457
123	322.4550921066188
124	319.9790324794822
125	112.12416995945539
126	75.83335870504094
127	152.48892438578193
128	317.19083739141615
129	399.8591560684516
130	162.27933395048663
131	113.81478787358654
132	207.18360887042658
133	270.0588003766679
134	97.95509910347462
135	341.83701517125866
136	197.5260340833549
137	508.7666681170452
138	265.004304058111
139	751.400677847468
140	271.89878686563304
141	165.56727441076583
142	249.0877434133119
143	382.88514830200353
144	523.6584864378858
145	322.08564797924083
146	118.58723633898926
147	235.60790470430325
148	523.2805011135883
149	361.0102129540333
150	350.40768777780863



height_matrix
0.0  143.09135286318437  1.6987276754542222  22.865979510765953  -87.30098682402755  49.84200056517241  -138.81493648534988  97.30565848141897  137.70060649851956  42.75792626077941  -1.5034049583414912  101.51416508553676  37.15201470319573  82.30399059431605  77.11486747691826  102.04522696293124  109.14867663450453  11.135623340056185  -5.670677250860081  138.93396169026514  146.87615137222815  -16.38296636052118  94.01891673244324  65.11381439179038  -268.968899184678  -31.128687266261068  -50.297610002105415  7.901763280453139  37.105406854818  106.94169906543723  116.56256540876753  -51.313042167062946  59.74041497050568  -123.91853096451572  -10.025357342551644  -76.10121017427306  -32.41343786097019  -21.178106947126935  -174.70089446620162  114.67460623636481  53.11214800645277  -84.60057174272865  90.27343146045142  95.32398625006374  40.965724261940295  4.430618743187182  81.90294228365347  74.8783086081156  -12.23121604810612  74.2814530144813  -58.06433778931478  151.0621841046308  23.05746726151736  -70.58386255738958  -13.214958977542011  25.415307890210073  32.25428890263788  -262.0197516580712  -50.55233883796174  134.85631106863485  30.029966775419496  -142.5380499828307  45.54112514484345  86.56260393178577  -17.308054066552387  114.82674105305637  -283.69958142001894  87.7916966075801  52.060636576152405  -159.08326927770887  51.61818046825354  130.0448570678539  151.602245220716  7.1835917401568565  15.354822089450863  69.52087802402247  151.05435162242003  54.504966030294526  -30.973121748964616  92.56455700240127  -172.11245546677296  66.47752713858169  49.29521791762309  61.30089056011931  92.98104361577133  74.14530137733148  -33.11959253583615  108.41312880732981  39.83750367702282  88.44002635782239  60.55696176529922  25.7706473223445  142.0664843178701  -65.7510837259241  26.872668054275977  27.435631521651743  -34.710696595507585  37.57258021096615  88.2151628385886  -86.15901597144475  39.83750367702282  119.58132407902121  115.02004733359675  58.13245583457919  61.13008415354321  56.502045441269516  -388.12802186538784  76.07728019751796  12.913620071407308  147.21839688962697  131.23932421094918  53.240942522684264  -17.98849378029675  -348.86050301656576  67.81825007326931  31.42229678517441  -90.72669323781273  89.75616136162833  49.41029124613496  131.16284019202283  -76.00673164912953  88.85381710498599  105.49217211795968  3.678654901868441  5.054243583610997  120.52916720584813  140.69072901385616  98.10430363566671  6.603240854758809  -39.32360285470534  92.66518721083077  119.58993503133081  67.71836781086412  32.78770586295229  128.40087323694854  -7.089080134042575  73.08368713701506  -99.82777621503507  35.59575937326167  -234.62444828749224  31.76549114686054  90.83855362178676  44.43829306481672  -29.893598540011965  -108.10100861550214  3.8839016393006602  116.93857477277375  51.92709234759931  -107.8910167686702  -17.740856680028486  -11.850564915459245  
-143.09135286318437  0.0  -141.39262518773015  -120.22537335241842  -230.39233968721192  -93.24935229801196  -281.90628934853424  -45.785694381765396  -5.390746364664807  -100.33342660240496  -144.59475782152586  -41.57718777764761  -105.93933815998864  -60.78736226886832  -65.9764853862661  -41.04612590025313  -33.942676228679844  -131.95572952312818  -148.76203011404445  -4.157391172919226  3.7847985090437817  -159.47431922370555  -49.072436130741124  -77.97753847139398  -412.0602520478623  -174.22004012944544  -193.38896286528978  -135.18958958273123  -105.98594600836637  -36.149653797747135  -26.528787454416843  -194.40439503024731  -83.35093789267869  -267.0098838277001  -153.116710205736  -219.19256303745743  -175.50479072415456  -164.2694598103113  -317.792247329386  -28.41674662681956  -89.9792048567316  -227.69192460591302  -52.81792140273295  -47.76736661312063  -102.12562860124407  -138.6607341199972  -61.188410579530895  -68.21304425506877  -155.3225689112905  -68.80989984870307  -201.15569065249915  7.970831241446437  -120.03388560166701  -213.67521542057395  -156.30631184072638  -117.6760449729743  -110.83706396054649  -405.1111045212555  -193.6436917011461  -8.23504179454951  -113.06138608776487  -285.62940284601507  -97.55022771834092  -56.528748931398596  -160.39940692973676  -28.264611810128002  -426.79093428320334  -55.29965625560426  -91.03071628703196  -302.17462214089323  -91.47317239493083  -13.046495795330458  8.510892357531628  -135.9077611230275  -127.7365307737335  -73.5704748391619  7.962998759235646  -88.58638683288984  -174.06447461214898  -50.526795860783096  -315.2038083299573  -76.61382572460268  -93.79613494556128  -81.79046230306506  -50.11030924741304  -68.94605148585289  -176.21094539902052  -34.67822405585456  -103.25384918616155  -54.65132650536198  -82.53439109788515  -117.32070554083987  -1.0248685453142556  -208.84243658910847  -116.21868480890839  -115.65572134153263  -177.80204945869195  -105.51877265221822  -54.87619002459577  -229.2503688346291  -103.25384918616155  -23.510028784163147  -28.07130552958762  -84.95889702860518  -81.96126870964116  -86.58930742191485  -531.2193747285721  -67.0140726656664  -130.17773279177706  4.127044026442604  -11.852028652235191  -89.8504103405001  -161.07984664348112  -491.9518558797501  -75.27310278991506  -111.66905607800996  -233.8180461009971  -53.33519150155604  -93.68106161704941  -11.928512671161528  -219.0980845123139  -54.237535758198376  -37.599180745224686  -139.41269796131593  -138.03710927957337  -22.56218565733625  -2.4006238493282197  -44.98704922751766  -136.48811200842556  -182.4149557178897  -50.4261656523536  -23.50141783185356  -75.37298505232025  -110.30364700023208  -14.690479626235827  -150.18043299722694  -70.00766572616931  -242.91912907821944  -107.4955934899227  -377.7158011506766  -111.32586171632383  -52.25279924139761  -98.65305979836765  -172.98495140319633  -251.1923614786865  -139.2074512238837  -26.15277809041062  -91.16426051558506  -250.98236963185457  -160.83220954321285  -154.9419177786436  
-1.6987276754542222  141.39262518773015  0.0  21.16725183531173  -88.99971449948177  48.14327288971819  -140.5136641608041  95.60693080596475  136.00187882306534  41.05919858532519  -3.2021326337957134  99.81543741008254  35.45328702774151  80.60526291886183  75.41613980146404  100.34649928747702  107.4499489590503  9.436895664601963  -7.369404926314303  137.2352340148109  145.17742369677393  -18.081694035975403  92.32018905698902  63.41508671633616  -270.66762686013215  -32.82741494171529  -51.99633767755964  6.203035604998917  35.40667917936378  105.24297138998301  114.8638377333133  -53.01176984251717  58.04168729505146  -125.61725863996995  -11.724085018005866  -77.79993784972729  -34.11216553642441  -22.876834622581157  -176.39962214165584  112.97587856091059  51.41342033099855  -86.29929941818287  88.5747037849972  93.62525857460952  39.26699658648607  2.7318910677329598  80.20421460819925  73.17958093266138  -13.929943723560342  72.58272533902708  -59.763065464769  149.36345642917658  21.358739586063137  -72.2825902328438  -14.913686652996233  23.71658021475585  30.55556122718366  -263.71847933352535  -52.251066513415964  133.15758339318063  28.331239099965273  -144.23677765828492  43.842397469389226  84.86387625633155  -19.00678174200661  113.12801337760214  -285.3983090954732  86.09296893212588  50.36190890069818  -160.7819969531631  49.91945279279932  128.3461293923997  149.90351754526176  5.484864064702634  13.656094413996641  67.82215034856824  149.3556239469658  52.8062383548403  -32.67184942441884  90.86582932694705  -173.81118314222718  64.77879946312747  47.59649024216887  59.60216288466509  91.2823159403171  72.44657370187726  -34.81832021129037  106.71440113187559  38.1387760015686  86.74129868236817  58.858234089845  24.07191964689028  140.36775664241588  -67.44981140137833  25.173940378821754  25.73690384619752  -36.40942427096181  35.87385253551193  86.51643516313437  -87.85774364689897  38.1387760015686  117.88259640356699  113.32131965814253  56.43372815912497  59.431356478088986  54.803317765815294  -389.826749540842  74.37855252206374  11.214892395953086  145.51966921417275  129.54059653549496  51.54221484723004  -19.687221455750972  -350.5592306920199  66.11952239781509  29.723569109720188  -92.42542091326695  88.05743368617411  47.71156357068074  129.4641125165686  -77.70545932458376  87.15508942953177  103.79344444250546  1.979927226414219  3.355515908156775  118.8304395303939  138.99200133840193  96.40557596021249  4.904513179304587  -41.022330530159564  90.96645953537654  117.89120735587659  66.0196401354099  31.08897818749807  126.70214556149432  -8.787807809496798  71.38495946156084  -101.5265038904893  33.89703169780745  -236.32317596294646  30.06676347140632  89.13982594633254  42.7395653893625  -31.592326215466187  -109.79973629095636  2.185173963846438  115.23984709731953  50.22836467214509  -109.58974444412442  -19.439584355482708  -13.549292590913467  
