Height_Data

node	height
0	318.81595919668723
1	167.52735845202537
2	94.03962428921422
3	347.2903616729655
4	144.26859246480004
5	200.41393814892
6	84.29103303525936
7	247.981059082162
8	495.5761555034687
9	473.09742368816046
10	500.0167118112223
11	130.36014092197593
12	113.22794994428554
13	309.210550249381
14	396.12760318849695
15	355.1750719239992
16	226.56990257815264
17	308.9550181329851
18	222.56524827202753
19	245.96381401890142
20	129.27710493526467
21	200.72886981106203
22	219.64764378717013
23	53.14408182128121
24	278.88364378447864
25	534.0579337066621
26	123.67742031649931
27	116.2304988396033
28	183.35021155823608
29	364.0013307041851
30	337.56062775068307
31	214.85139837507495
32	64.99186467824833
33	221.18359214581133
34	283.1229717031184
35	166.73492077230821
36	441.8441959890056
37	225.29999735063276
38	131.46777343564492
39	394.01064445924305
40	367.8118350747217
41	277.45491562174544
42	159.2213589931774
43	128.1976904985011
44	527.6863181631779
45	507.87258754082677
46	401.9046576008312
47	167.29720162056395
48	249.02042267233563
49	109.6420841203437
50	79.87148972484893
51	216.00322462023675
52	102.38889521072876
53	238.18781565292505
54	92.64542045671034
55	173.76758733011113
56	166.5468566605139
57	441.9795331794793
58	291.6865564304315
59	320.6818024454869
60	287.0305309865192
61	300.63357689871015
62	158.92554998558094
63	336.5707568837228
64	372.10855781673877
65	239.62551598240293
66	385.6047741538551
67	499.98891462845484
68	188.29867474791658
69	243.06889134424404
70	175.3786520841022
71	494.4674383021648
72	195.01456995602294
73	73.15756363457739
74	162.60305267618614
75	192.24688290009234
76	266.97997268368164
77	369.3306745814752
78	146.6233866386778
79	136.17483682039088
80	106.15324797333871
81	158.7850775208627
82	301.60542174881317
83	349.21195927978124
84	315.06715413624073
85	375.5817242231132
86	215.68124734663184
87	138.79033795717638
88	97.2961407645957
89	276.448382147015
90	70.17120500842708
91	565.3279254235455
92	281.0058190918642
93	410.4770317664373
94	609.7294879241072
95	271.5460653620601
96	74.6245596717854
97	135.42221522392416
98	133.8568518708177
99	620.5705426004528
100	317.4600174034982
101	208.4420548439894
102	393.3560499430573
103	260.77561749808206
104	312.4742048527949
105	446.54411646820284
106	310.1377418290718
107	215.31965450040903
108	198.84349010699222
109	186.1036428473861
110	197.0872162948713
111	213.11398578578957
112	323.4417462577781
113	59.7899456186309
114	211.40693296844063
115	291.12937041909214
116	155.02364442054525
117	233.43604649457134
118	56.86275740105987
119	250.1023375963752
120	128.3264887852376
121	271.0432152779443
122	447.74126778791424
123	160.6222308875325
124	243.39516539188617
125	224.13059532392847
126	376.78643209349457
127	189.58814383094804
128	76.23923102868625
129	735.8966975258893
130	224.25735611447493
131	180.29901570214636
132	444.5105314714916
133	166.33935249448547
134	243.83538363189493
135	204.42750448590462
136	331.2418741501311
137	118.0686449887444
138	248.31523529279752
139	161.18400068998997
140	88.29128317339428
141	325.77374499923627
142	970.1266329965451
143	320.2859900531986
144	248.09331449365868
145	391.27470927371746
146	270.5188833514742
147	537.4208899285677
148	200.8549298946048
149	302.43660425893023
150	395.12677393789846



height_matrix
0.0  50.42953358155396  74.92544496915768  -9.491467492092752  58.182455577295734  39.46734034925575  78.17497538714262  23.611633371508418  -58.92006543559383  -51.42715483049106  -60.40025087151169  62.81860609157044  68.52933641746723  3.20180298243541  -25.7705479972699  -12.119704242437322  30.74868553951154  3.286980354567376  32.083570308219905  24.28404839259528  63.17961808714086  39.362363128541745  33.05610513650571  88.55729245846868  13.310771804069532  -71.74732483665828  65.04617962672931  67.52848678569464  45.155249212817054  -15.061790502499278  -6.2482228513319455  34.6548536072041  84.6080315061463  32.54412235029197  11.897662497856274  50.69367947479301  -41.0094122641061  31.171987282018165  62.44939525368078  -25.064895087518593  -16.3319586260115  13.787014524980606  53.198200067836616  63.53942289939538  -69.62345298883024  -63.018876114713166  -27.6962328013813  50.50625252537443  23.265178841450535  69.72462502544785  79.64815649061278  34.2709115254835  72.14235466198616  26.87604784792073  75.3901795799923  48.34945728885871  50.756367512057786  -41.05452466093068  9.043134255418579  -0.6219477495998831  10.595142736722693  6.060794099325705  53.29680307036877  -5.91826589567853  -17.764199540017174  26.396814404761443  -22.262938319055948  -60.39098514392252  43.50576148292355  25.249022617481074  47.81243570419501  -58.55049303515919  41.2671297468881  81.88613185403662  52.07096884016703  42.18969209886497  17.27866217100187  -16.838238461595978  57.397524186003146  60.88037412543212  70.88757040778285  53.34362722527485  5.73684581595802  -10.132000027697998  1.2496016868155095  -18.921921675475318  34.37823728335181  60.00854041317029  73.83993947736386  14.122525683224069  82.88158472942006  -82.17065540895275  12.603380034941011  -30.553690856583344  -96.9711762424733  15.756631278209042  81.39713317496728  61.13124799092103  61.653035775289844  -100.58486113458851  0.4519805977296727  36.79130145089928  -24.84669691545669  19.34678056620173  2.1139181146307777  -42.57605242383853  2.8927391225384866  34.49876823209274  39.99082302989834  44.23743878310038  40.57624763393865  35.2339911369659  -1.5419290203636251  86.34200452601878  35.80300874274887  9.22886292586503  54.597438258714  28.4599709007053  87.3177339318758  22.90454053343734  63.496490137149884  15.924247972914316  -42.97510286374232  52.73124276971824  25.140264601600364  31.56178795758626  -19.323490965602446  43.0759384552464  80.85890938933366  -139.0269127764007  31.51953436073744  46.17231449818029  -41.898190758268115  50.82553556740059  24.9935251882641  38.129484903594204  -4.141971651147941  66.91577140264761  23.50024130129657  52.54398616889909  76.84155867443098  -2.319261934183004  -217.10355793328597  -0.4900102855037858  23.574214901009526  -24.152916692343396  16.09902528173768  -72.86831024396015  39.320343100694146  5.459784979252333  -25.436938247070415  
-50.42953358155396  0.0  24.495911387603716  -59.921001073646714  7.752921995741772  -10.962193232298212  27.745441805588666  -26.817900210045543  -109.3495990171478  -101.85668841204503  -110.82978445306566  12.389072510016476  18.099802835913273  -47.22773059911855  -76.20008157882387  -62.549237823991284  -19.68084804204242  -47.142553226986585  -18.345963273334057  -26.14548518895868  12.750084505586898  -11.067170453012217  -17.373428445048255  38.12775887691471  -37.11876177748443  -122.17685841821225  14.61664604517535  17.098953204140685  -5.274284368736907  -65.49132408405325  -56.67775643288591  -15.774679974349858  34.17849792459234  -17.88541123126199  -38.53187108369769  0.26414589323904636  -91.43894584566007  -19.257546299535797  12.019861672126815  -75.49442866907256  -66.76149220756545  -36.642519056573356  2.7686664862826547  13.109889317841422  -120.0529865703842  -113.44840969626713  -78.12576638293527  0.07671894382046673  -27.164354740103427  19.295091443893888  29.218622909058812  -16.158622056070463  21.7128210804322  -23.55348573363323  24.96064599843834  -2.080076292695253  0.3268339305038239  -91.48405824248465  -41.38639932613538  -51.051481331153845  -39.83439084483127  -44.36873948222826  2.867269488814806  -56.34779947723249  -68.19373312157114  -24.03271917679252  -72.69247190060992  -110.82051872547649  -6.923772098630408  -25.180510964072887  -2.617097877358951  -108.98002661671316  -9.16240383466586  31.45659827248266  1.6414352586130718  -8.239841482688995  -33.15087141055209  -67.26777204314993  6.967990604449184  10.450840543878158  20.458036826228884  2.9140936437208893  -44.69268776559594  -60.56153360925196  -49.17993189473845  -69.35145525702927  -16.051296298202153  9.579006831616326  23.410405895809888  -36.30700789832989  32.452051147866094  -132.60018899050672  -37.82615354661295  -80.98322443813731  -147.40070982402727  -34.67290230334492  30.96759959341332  10.70171440936707  11.223502193735882  -151.01439471614248  -49.97755298382429  -13.638232130654679  -75.27623049701066  -31.082753015352232  -48.315615466923184  -93.0055860053925  -47.536794459015475  -15.930765349461218  -10.438710551655625  -6.1920947984535815  -9.853285947615312  -15.195542444588064  -51.97146260191759  35.912470944464815  -14.62652483880509  -41.20067065568893  4.167904677160038  -21.96956268084866  36.888200350321824  -27.52499304811662  13.066956555595922  -34.505285608639646  -93.40463644529629  2.3017091881642813  -25.289268979953597  -18.8677456239677  -69.7530245471564  -7.35359512630756  30.429375807779703  -189.45644635795466  -18.909999220816523  -4.25721908337367  -92.32772433982208  0.39600198584663104  -25.43600839328986  -12.300048677959758  -54.5715052327019  16.486237821093653  -26.929292280257393  2.114452587345127  26.412025092877027  -52.748795515736965  -267.53309151483995  -50.91954386705775  -26.855318680544435  -74.58245027389736  -34.33050829981628  -123.29784382551412  -11.109190480859816  -44.96974860230163  -75.86647182862438  
-74.92544496915768  -24.495911387603716  0.0  -84.41691246125043  -16.742989391861943  -35.45810461990193  3.24953041798495  -51.31381159764926  -133.8455104047515  -126.35259979964874  -135.32569584066937  -12.10683887758724  -6.396108551690443  -71.72364198672227  -100.69599296642758  -87.045149211595  -44.17675942964614  -71.6384646145903  -42.841874660937776  -50.6413965765624  -11.745826882016818  -35.563081840615936  -41.869339832651974  13.631847489311  -61.61467316508815  -146.67276980581596  -9.879265342428365  -7.396958183463031  -29.770195756340623  -89.98723547165696  -81.17366782048963  -40.27059136195358  9.682586536988627  -42.38132261886571  -63.02778247130141  -24.23176549436467  -115.93485723326378  -43.753457687139516  -12.4760497154769  -99.99034005667627  -91.25740359516918  -61.138430444177075  -21.72724490132106  -11.386022069762294  -144.54889795798792  -137.94432108387085  -102.62167777053898  -24.41919244378325  -51.660266127707146  -5.200819943709828  4.722711521455096  -40.65453344367418  -2.7830903071715163  -48.04939712123695  0.46473461083462553  -26.57598768029897  -24.169077457099892  -115.97996963008836  -65.8823107137391  -75.54739271875756  -64.33030223243499  -68.86465086983198  -21.62864189878891  -80.84371086483621  -92.68964450917485  -48.52863056439624  -97.18838328821363  -135.3164301130802  -31.419683486234124  -49.67642235167661  -27.113009264962667  -133.47593800431687  -33.65831522226958  6.9606868848789425  -22.854476128990644  -32.735752870292714  -57.64678279815581  -91.76368343075366  -17.52792078315453  -14.045070843725558  -4.0378745613748315  -21.581817743882826  -69.18859915319966  -85.05744499685568  -73.67584328234217  -93.847366644633  -40.54720768580587  -14.91690455598739  -1.0855054917938283  -60.80291928593361  7.956139760262378  -157.09610037811044  -62.32206493421667  -105.47913582574103  -171.896621211631  -59.16881369094864  6.471688205809603  -13.794196978236645  -13.272409193867833  -175.5103061037462  -74.47346437142801  -38.1341435182584  -99.77214188461437  -55.57866440295595  -72.8115268545269  -117.50149739299621  -72.0327058466192  -40.42667673706494  -34.934621939259344  -30.688006186057297  -34.34919733521903  -39.69145383219178  -76.4673739895213  11.416559556861102  -39.12243622640881  -65.69658204329265  -20.328006710443677  -46.46547406845238  12.392288962718112  -52.02090443572034  -11.428954832007793  -59.001196996243365  -117.9005478329  -22.194202199439435  -49.78518036755732  -43.36365701157142  -94.24893593476013  -31.849506513911276  5.933464420175987  -213.95235774555837  -43.40591060842024  -28.753130470977386  -116.8236357274258  -24.099909401757085  -49.93191978089358  -36.79596006556348  -79.06741662030562  -8.009673566510063  -51.42520366786111  -22.38145880025859  1.916113705273311  -77.24470690334068  -292.02900290244366  -75.41545525466147  -51.351230068148155  -99.07836166150108  -58.82641968742  -147.79375521311783  -35.605101868463535  -69.46565998990535  -100.3623832162281  
