Height_Data

node	height
0	317.43128188151724
1	616.5802934505797
2	804.0801148681032
3	358.8118645743254
4	277.354660438648
5	452.33729208385444
6	314.7295368428259
7	482.47648557667316
8	465.55618998278976
9	413.97173245789287
10	241.48159435283256
11	865.2771200765465
12	288.14819368352227
13	244.26456582034638
14	367.23445995341973
15	176.3869363811317
16	518.2310257742757
17	185.0992582923891
18	732.4500531316726
19	324.67024844299283
20	711.0178855331357
21	169.1931433398261
22	203.69955735707987
23	549.8247253903173
24	353.1940177326092
25	505.4074888175971
26	924.1394784167908
27	488.7070597393694
28	277.3744818007527
29	76.2065556854446
30	182.3869934126001
31	385.13671628185693
32	625.8856563904349
33	642.9699790532475
34	95.35833191416722
35	774.0644264653713
36	367.23064445163914
37	241.37550911360267
38	1060.0348125439623
39	352.9886168788559
40	234.9079989311377
41	400.8333353980632
42	178.96776783582504
43	279.05025658110844
44	501.0754962444809
45	394.6543819290824
46	984.7435318181077
47	131.83069248619353
48	145.80192042255385
49	203.95340944325892
50	578.6469734534651
51	448.06485388382436
52	760.984070623596
53	326.00162770827984
54	230.21090709338594
55	173.91117713886877
56	280.99591654771376
57	375.3229837610348
58	237.2002258049797
59	850.7960120562659
60	125.43420506876203
61	327.6656626972986
62	492.9205867911457
63	561.9254490319723
64	261.23280438635754
65	343.5748644229223
66	943.8785314840355
67	162.5203344407795
68	258.9906875883586
69	390.403626101032
70	570.5268887927513
71	157.81542362853062
72	271.5853754129625
73	390.93079660262646
74	367.3187779061771
75	466.25458937450253
76	413.9767024535149
77	217.8441645572459
78	464.0487882654339
79	474.53604195661643
80	205.32420877938443
81	268.35298127601527
82	701.4108476340664
83	139.01050927307372
84	220.3216072998649
85	667.7319121462297
86	530.8548252367715
87	788.3194711212029
88	554.8793244628291
89	183.36784734214666
90	899.2219248308689
91	1096.8731380675715
92	1003.331322644947
93	511.6521269354195
94	734.0561202467238
95	432.21382649220635
96	910.8702841189692
97	535.5492861995677
98	380.16157504438974
99	310.87637030087234
100	275.97165745495266
101	770.7074869877891
102	224.21876578575777
103	1073.4456807564254
104	84.74187356467446
105	178.78070638206154
106	211.58849593254908
