Height_Data

node	height
0	423.0028230631177
1	485.19547853830636
2	194.15484949270262
3	293.7766861684926
4	200.79668538093892
5	130.99691786894752
6	314.75167616046195
7	198.4510044161565
8	147.499395880732
9	359.89186521756136
10	193.93350095569903
11	163.28251250226973
12	91.58562846449887
13	213.79858838745764
14	167.9506201948045
15	117.19870258059659
16	149.7348183787052
17	320.34716101401136
18	91.70078000569518
19	177.61717357616394
20	111.95710662955581
21	156.63442282047257
22	160.33740891028398
23	201.90380722688576
24	222.9439277705048
25	182.47454416373725
26	186.218282233124
27	203.51249803868612
28	271.27011028273466
29	125.24509520401415
30	144.66942910673615
31	111.98538513637843
32	200.2858859298111
33	166.47633959383234
34	78.70165643755057
35	408.1532606923092
36	358.6494658437712
37	203.99460601854548
38	131.43547269053005
39	169.7114162275022
40	417.5473794305381
41	167.9732981661943
42	320.3747731070849
43	167.99015807701588
44	145.96689049238114
45	170.9464135860695
46	369.4051488451129
47	239.61060521176836
48	168.85775755364457
49	197.70989596898414
50	286.543224596561
51	158.52460296953694
52	47.68497912601213
53	244.25900694988664
54	79.42564222392868
55	243.07985183142893
56	386.89138040319796
57	143.8130686427316
58	192.43132110445632
59	177.96315968284162
60	276.0750570482042
61	243.08330505107486
62	317.3589516608295
63	130.03900620215072
64	319.7092907650726
65	145.907601483923
66	129.57621271780346
67	194.1260620696475
68	284.94080012260366
69	111.66468524640123
70	440.180820629933
71	273.01020382379244
72	126.50601444270188
73	110.65111225945839
74	251.57759129426248
75	104.07434134897734
76	455.45285388825647
77	289.8222497792418
78	168.23995525448254
79	113.25596085289745
80	88.31182161737131
81	148.60536458998226
82	66.29935409214367
83	220.82245551019327
84	277.7694062322065
85	301.6911290107105
86	149.70104048541975
87	72.9174008868336
88	47.001177667680125
89	234.81581471224513
90	595.9118849439838
91	171.4022206513339
92	222.33757151079396
93	205.56214564276146
94	203.20305823935425
95	300.68011115840665
96	364.69160357018103
97	212.44659638937168
98	256.25810874432085
99	202.18348910622058
100	124.72592080208346
101	331.7983626195198
102	555.8975606413354
103	313.29603819401
104	133.1014138505485
105	135.84470066091168
106	341.7483751588681
107	124.73428099516912
108	150.61941175160004
109	172.53008102370694
110	254.20484503565132
111	161.05293082452164
112	144.8577167973824
113	135.64026069853574
114	155.79988241437678
115	81.9483858375961
116	254.15445828056363
117	159.78641038415506
118	160.699750341083
119	148.80042293814773
120	206.20583548194003
121	312.819118286398
122	275.1557967504963
123	115.62550815232382
124	252.43457292980156
125	364.22781547686253
126	215.4620901346615
127	286.37646522796837
128	161.4632271289311
129	228.80108378026895
130	415.82763268726035
131	167.34776835818576
132	162.36919184582578
133	149.27544927380242
134	204.44607032364513
135	347.1933907307562
136	87.26597764381793
137	138.6172474927994
138	133.13729347740625
139	510.17177545666567
140	137.3561819503865
141	258.39239849052746
142	711.2959570191309
143	199.0590370297121
144	148.6580583083027
145	195.21341619248776
146	266.2217020083901
147	133.6787576053321
148	447.1799466016568
149	945.2987298102521
150	157.48333186797635



height_matrix
0.0  -20.730885158396205  76.28265785680503  43.07537896487504  74.06871256072627  97.33530173139008  36.08371563421859  74.85060621565374  91.83447572746189  21.03698594851879  76.3564407024729  86.57343685361599  110.47239819953961  69.73474489188669  85.01740095610441  101.93470682750704  91.08933489480418  34.218554016368785  110.43401435247418  81.79521649565126  103.68190547785397  88.78946674754837  87.55513805094458  73.69967194541066  66.68629843087096  80.17609296646015  78.92818027666456  73.16344167481053  50.57757092679435  99.25257595303452  92.77779798546052  103.6724793089131  74.23897904443554  85.50882782309512  114.76705554185571  4.949854123602847  21.451119073115493  73.00273901485741  97.18911679086256  84.43046894520518  1.8184812108598578  85.0098416323078  34.209349985344275  85.00422166203396  92.34531085691219  84.01880315901607  17.86589140600161  61.130739283783115  84.71502183649105  75.09764236471119  45.486532822185566  88.15940669786025  125.1059479790352  59.58127203774369  114.52572694639635  59.974323743896264  12.037147553306596  93.06325147346203  76.8571673195538  81.67988779342537  48.97592200497117  59.97317267068095  35.21462380076274  97.65460562032234  34.43117743268171  92.36507385973158  97.80887011510475  76.29225366449008  46.020674313504685  103.77937927223883  -5.725999188938431  49.99753974644176  98.83226954013861  104.11723693455312  57.14174392295175  106.30949390471346  -10.816676941712927  44.39352442795864  84.92095593621173  103.24895407007342  111.56366714858214  91.46581949104515  118.90115632365801  67.39345585097482  48.41113894363707  40.437231350802406  91.10059419256598  116.69514072542803  125.3338817984792  62.729002783624196  -57.63635396028869  83.8668674705946  66.88841718410792  72.48022580678541  73.26658827458782  40.77423730157035  19.437073164312224  70.18540889124868  55.58157143959896  73.60644465229905  99.42563408701142  30.401486814532632  -44.29824585940591  36.56892828970257  96.6338030708564  95.71937413406869  27.084815968083205  99.42284735598287  90.79447043717255  83.49091401313692  56.26599267582213  87.31663074619868  92.71503542191178  95.787520788194  89.06764688291364  113.6848124085072  56.28278826085136  87.7388042263209  87.43435757401159  91.40080004165665  72.26566252705923  36.7279015922399  49.282342104207146  102.45910497026463  56.85608337777205  19.59166919541839  69.1802443094854  45.54211927838311  87.17986531139553  64.73391309428293  2.3917301252857897  85.21835156831065  86.87787707243064  91.24245792977177  72.85225091315753  25.269810777453827  111.91228180643326  94.79519185677276  96.62184319523715  -29.056317464515985  95.21554703757707  54.870141524196754  -96.09771131867106  74.64792867780187  91.44825491827166  75.92980229020999  52.26037368490921  96.44135515259521  -8.05904117951303  -174.0986355823781  88.50649706504711  
20.730885158396205  0.0  97.01354301520124  63.80626412327125  94.79959771912247  118.06618688978628  56.8146007926148  95.58149137404995  112.5653608858581  41.767871106914995  97.0873258608691  107.3043220120122  131.20328335793582  90.4656300502829  105.74828611450062  122.66559198590325  111.82022005320039  54.94943917476499  131.16489951087038  102.52610165404747  124.41279063625018  109.52035190594458  108.28602320934078  94.43055710380686  87.41718358926717  100.90697812485635  99.65906543506077  93.89432683320673  71.30845608519056  119.98346111143073  113.50868314385673  124.4033644673093  94.96986420283174  106.23971298149132  135.49794070025192  25.680739281999053  42.1820042315117  93.73362417325362  117.92000194925876  105.16135410360138  22.549366369256063  105.740726790704  54.94023514374048  105.73510682043016  113.0761960153084  104.74968831741228  38.596776564397814  81.86162444217932  105.44590699488725  95.8285275231074  66.21741798058177  108.89029185625645  145.8368331374314  80.31215719613989  135.25661210479257  80.70520890229247  32.7680327117028  113.79413663185824  97.58805247795  102.41077295182157  69.70680716336737  80.70405782907716  55.94550895915894  118.38549077871855  55.16206259107791  113.09595901812779  118.53975527350096  97.02313882288628  66.75155947190089  124.51026443063503  15.004885969457774  70.72842490483796  119.56315469853482  124.84812209294932  77.87262908134795  127.04037906310967  9.914208216683278  65.12440958635484  105.65184109460793  123.97983922846963  132.29455230697835  112.19670464944136  139.6320414820542  88.12434100937102  69.14202410203328  61.16811650919861  111.83147935096218  137.42602588382425  146.06476695687542  83.4598879420204  -36.90546880189248  104.5977526289908  87.61930234250413  93.21111096518162  93.99747343298402  61.50512245996656  40.16795832270843  90.91629404964489  76.31245659799517  94.33732981069525  120.15651924540762  51.13237197292884  -23.567360701009704  57.299813448098774  117.36468822925261  116.45025929246489  47.81570112647941  120.15373251437907  111.52535559556875  104.22179917153312  76.99687783421834  108.04751590459489  113.44592058030798  116.5184059465902  109.79853204130984  134.41569756690342  77.01367341924757  108.4696893847171  108.16524273240779  112.13168520005286  92.99654768545544  57.45878675063611  70.01322726260335  123.18999012866084  77.58696853616826  40.322554353814596  89.91112946788161  66.27300443677932  107.91075046979174  85.46479825267913  23.122615283681995  105.94923672670686  107.60876223082684  111.97334308816798  93.58313607155374  46.00069593585003  132.64316696482948  115.52607701516897  117.35272835363335  -8.32543230611978  115.94643219597327  75.60102668259296  -75.36682616027485  95.37881383619808  112.17914007666786  96.6606874486062  72.99125884330542  117.17224031099141  12.671843978883174  -153.3677504239819  109.23738222344332  
